"title","url","image","openTypeList","detail","baseInfoKeyList","baseInfoValueList"
"特蓝生蚝","http://www.baike.com/wiki/特蓝生蚝","//www.huimg.cn/entry/images/summary_default270x233.png","农学##水产##海鲜","此词条暂无内容，欢迎您参与编辑，享受分享贡献知识的乐趣。建议您在编辑词条之前，可先参考帮助中心文档，了解更多关于词条规范的信息。同时也可先熟悉编辑器的使用。若有疑问，欢迎联系： 在线提问：帮助小组联系我们友情提示：编写内容之前需删除以上内容。","",""
"麻辣蟹","http://www.baike.com/wiki/麻辣蟹","http://a2.att.hudong.com/82/74/20300001371570149007749819166_s.jpg","海鲜##美食","麻辣蟹是由鲜蟹、花椒碎末、辣椒油、小红辣椒、盐等食材制作而成的一道美食。","中文名：##主要食材：##分类：##口味：##工艺：","麻辣蟹##鲜蟹##海鲜##麻辣##煸炒"
"湛江海鲜","http://www.baike.com/wiki/湛江海鲜","http://a2.att.hudong.com/17/03/28300001319940153139038505833_s.jpg","健康##海产品##海鲜##湛江##美食","广东湛江市海产品闻名遐迩，新鲜、质优、价廉。是人们品尝海鲜、购买海产品的理想之地，有“要吃海鲜到湛江”之说。海鲜含有大量的蛋白质、维生素、微量元素、矿物质等，尤其含有卵磷脂和多种不饱和脂肪酸，能减少心脑血管血栓的形成。","中文名：##中文名：##定义：##地区：##特点：##领域：##主食：","湛江海鲜##湛江海鲜##指广东湛江市的海产品##广东湛江##新鲜、质优、价廉##食品##海鱼"
"虾米[食物]","http://www.baike.com/wiki/虾米[食物]","http://a4.att.hudong.com/73/47/50200009239445155261474498532_s.jpg","加工食品##水产类调味品##海鲜##海鲜干货##调料##食材","海米也称虾米或虾仁，为海产白虾、红虾、青虾加盐水焯后晒干，纳入袋中，扑打揉搓，风扬筛簸，去皮去杂而成，即经加盐蒸煮、干燥、晾晒、脱壳等工序制成的产品。因如舂谷成米，故称海米。以白虾米为上品，色味俱佳，鲜食成美。白虾须长，身、肉皆为白色，故前人有“曲身小子玉腰肢，二寸银须一寸肌”之咏。海米食用前加水浸透，肉质软嫩、味道鲜醇，煎、炒、蒸、煮均宜，味道鲜美，为“三鲜”之一。","中文名：##外文名：##别称：##主要原料：##营养成分：##适宜人群：##防腐剂：##加工方法：","虾米##peeled##干虾仁、海米、金钩、开洋##海米##蛋白质、维生素A##大众化##否##原料处理、水煮、脱壳等"
"草菇老抽","http://www.baike.com/wiki/草菇老抽","http://a1.att.hudong.com/74/28/50200009239445155313280184413_s.jpg","烹调##酱油","草菇老抽是老抽中的经典产品，厨师必备，优质老抽中加入新鲜草菇汁，多番晒制，几滴就上色，适用于红烧及烹调深色菜肴。草菇老抽有150ml、500ml、1.28l、1.9l、4.9l等多种规格。","",""
"挂杯","http://www.baike.com/wiki/挂杯","http://a1.att.hudong.com/51/14/50200014992522154779142733113_s.jpg","生活常识##酱油","酒与水不同，分布在酒杯壁周边的酒液会产生一种张力，使酒液不会很快地落下，这便称之为挂杯，多形容品酒、葡萄酒，或酱油、酸奶等。","名 词：##形容词：","可以悬挂的杯子##杯壁周边的液体会产生一种张力"
"崔乃夫","http://www.baike.com/wiki/崔乃夫","http://a2.att.hudong.com/87/41/50200009239445155534418603765_s.jpg","政治家##河北人","崔乃夫分别是中华慈善总会和中国社会工作协会的创办者和第一任会长，被尊为“公益慈善事业的教父”。1947年在中法大学学习。1948年加入中国共产党。次年入华北革命大学学习和工作。建国后，历任中共山西省委书记秘书，全国代销合作总社科长，兰州大学常委宣传部部长、教务长，文革其间任兰州大学林场场长，文革后曾任兰州大学党委副书记，后调民政部政治部负责人，民政部副部长、部长。是中共第十二、十三届中央委员。","",""
"问题酱油事件","http://www.baike.com/wiki/问题酱油事件","http://a1.att.hudong.com/57/53/50200009239445155660536129954_s.jpg","酱油##食品安全","2012年3月31日下午，广东佛山市高明区工商局接到对威极调味食品有限公司的举报电话。执法人员在生产区找到了这家厂用作酱油生产原料的盐水。经过检测，这种盐水除了氯化钠含量低于标准之外，其余各项指标均符合液态盐也就是工业用盐水的标准。经查处，该公司使用稀释过的工业用盐做为食用盐。","",""
"广绿石","http://www.baike.com/wiki/广绿石","http://a0.att.hudong.com/82/33/50200009239445155661339475735_s.jpg","观赏石","广绿石出产于肇庆市广宁县，以呈墨绿色、质地致密细腻坚韧如玉而得名。广绿石除主要含水白云母外，尚含少量磷灰石、金红石、白钛石等。","",""
"黄山砚石","http://www.baike.com/wiki/黄山砚石","//www.huimg.cn/entry/images/summary_default270x233.png","收藏##观赏石","黄山砚石又名麻川石、锦纹石属于水冲类观赏石于水冲类观赏石，大部分是观赏黄黑颜色石体反差所形成的图案，也有少量是观赏石体形态的。","",""
"木纹石","http://www.baike.com/wiki/木纹石","http://a1.att.hudong.com/04/52/50200009239445155364523569336_s.jpg","观赏石","木纹石是指具有天然木质纹理的石材的统称。 在石材行业，只要经过切割加工后具有类木质纹理的石材都可以称谓木纹石。因加工切割方式不同，在纵切是木纹，横切可呈现云纹，水纹或者类似年轮的纹理。","",""
"玉玲珑[豫园名石]","http://www.baike.com/wiki/玉玲珑[豫园名石]","http://a2.att.hoodong.com/64/92/01000000000000119089233061864_s.jpg","园林##玉石##观赏石","简介/玉玲珑[豫园名石] 编辑            中国上海豫园有一块镇园之宝，名曰“玉玲珑”，与苏州瑞云峰、杭州绉云峰，并称江南三大名峰。该石峰高约3玉玲珑米，宽约1.5米，厚约80厘米，重量3吨左右，具有太湖石的皱、漏、瘦、透之美。明代文学家王世贞有诗赞美：“压尽千峰耸碧空，佳名谁并玉玲珑。梵音阁下眠三日，要看缭天吐白虹。”        传说/玉玲珑[豫园名石] 编辑               不过，玉玲珑之前曾“落户”三林。据记载，宋徽宗赵佶为在首都汴梁建造花园艮岳，从全国各地搜罗名花奇石，即“花石纲”，其中有的奇峰因种种原因没能运走，史称“艮岳遗石”，玉玲珑即其中之一。“玉玲珑石最玲珑，品冠江南窍内通。花石纲中曾采入，幸逃艮岳劫灰红。”（《上海县竹枝词》）讲的就是这段故事。明代，“玉玲珑”到了上海浦东三林塘人、官至江西参议储昱的私人花园中。万历年间，储的女儿嫁给尚书潘允端的弟弟潘允亮。后来潘家建造豫园时，便把 “玉玲珑”移来。相传，船过黄浦江时，江面突然起风，舟石俱沉。潘家认为这不是个好兆头，一定要设法补救，重金请善水者打捞上岸，而且同时又捞起了另一块石头。说也奇怪，两块石头竟然珠联璧合，那块同时捞起的石头就是现在“玉玲珑”石的底座。还有传说，船从董家渡泊岸后，索性就近在城墙上开了个洞，把“玉玲珑”搬进城内，开洞处成为小南门。","",""
"红皮统治","http://www.baike.com/wiki/红皮统治","http://a2.att.hudong.com/32/92/20300534608157153603920859362_s.jpg","动物药","❶快见效速度快：药效迅速到达靶位，使用本品一小时后即可恢复食欲、症状减轻；","",""
"恩施菊花石","http://www.baike.com/wiki/恩施菊花石","//a2.att.hudong.com/47/40/50200009239445155316405070236_s.jpg","地球科学##科学##自然矿石##自然科学","菊花石其“花”蕴育于几百万年以前，因地质运动而自然形成于岩石中，亦可称“取日月之精华，吸天地之灵气”。其花型酷似异彩纷层的秋菊，花呈乳白色，且纹理清晰，界线分明，神态逼真，玉洁晶莹。因石头中蕴含的红柱石晶体酷似菊花而得名，又被称之为“会唱歌的石头”。","中文名：##中文名：##其他特征：##理化分析：##色彩分类：","菊花石##菊花石##质地坚硬，外表呈青灰色##菊花石不含放射性元素##彩色菊花石褐色菊花石"
"方石[矿物]","http://www.baike.com/wiki/方石[矿物]","http://a2.att.hudong.com/11/59/20300542856671145948595979036_s.jpg","矿物##矿物药","方石是药用矿物名称。又称长石，但并非矿物学中的长石。能治身热，止消渴，利小便等。特性：在自然界产量很大，颜色也是各色纷呈。其代表产地是美国、墨西哥、德国，在我国的贵州等地也有出产。它的质地相当软，又不透明，有时候呈粉色，也有时候呈蓝色，当它完全透明的时候，我们就称之为“透石膏”了。内部有许多空洞，所以不要长期浸水，要不然光泽尽毁哟！虽然它的质地脆弱，可是并不代表它不能触碰，相比很多矿物，它反而是一个比较耐放的矿石了。","中文名：##英文名：##又称：##作用：","中文名 方石##gypsum##长石##能治身热，止消渴，利小便"
"赛百味","http://www.baike.com/wiki/赛百味","http://a3.att.hudong.com/02/76/20300565186002154510767326027_s.jpg","三明治##快餐##美食##西餐","赛百味（英语：Subway）是一间起源于美国的跨国快餐连锁店，主要贩售三明治和沙拉，由Doctor's Associates, Inc.（DAI）持有，是世界上扩张最快及最大单一品牌连锁店。2007年是全球第三大的速食餐厅，次于百胜（34,000间分店）和麦当劳（31,000间分店）。到2011年3月7日已经超越百胜及麦当劳，成为全球最多分店的快餐店，有34,218间。加盟店数目标达到200家之后，弗雷德宣布了他的最新最宏伟的目标；到1994年开办经营5,000家加盟店，仅在1991年他们就达到并超过了这一目标。并在1995年达到10,000家，“SUBWAY”连锁加盟店的总数于己超过15,000家，并且发展速度仍未减缓。事实上，我们以十一年开办11,000多家“SUBWAY”连锁加盟店的惊人业绩写下了一部加盟店的发展史，同时“SUBWAY”也将努力发展成为全球第一的连锁加盟餐饮店。","中文名：##英文名：##快餐店量：##起源国家：##主要贩售：##持有人：","赛百味##Subway##34,218间##美国##三明治和沙拉##Doctors Associates, Inc."
"龙骨[中药]","http://www.baike.com/wiki/龙骨[中药]","http://a3.att.hudong.com/80/93/50200014992522154431930216377_s.jpg","中药##中药材药用部分分类##化石##矿物药##科学##自然科学","龙骨，中药名。为古代哺乳动物象类、犀类、三趾马、牛类、鹿类等的骨骼化石。由磷灰石Apatite、方解石Calcite以及少量粘土矿物组成。产于内蒙古、河北、山西、陕西、甘肃、河南、湖北、四川等地。具有镇心安神，平肝潜阳，固涩，收敛之功效。常用于心悸怔忡，失眠健忘，惊痫癫狂，头晕目眩，自汗盗汗，遗精遗尿，崩漏带下，久泻久痢，溃疡久不收口及湿疮。","中文名：##英文名：##别名：##相关资料：##拼音：##主治：","龙骨##Dragonsbones,Fossilizid,Dragon'sBone##陆虎遗生，那伽骨，生龙骨##《吴普本草》，《雷公炮炙论》##LONGGU##镇惊安神，敛汗固精"
"鲍鱼菇","http://www.baike.com/wiki/鲍鱼菇","http://a0.att.hudong.com/24/24/50200009239445155046247646786_s.jpg","微生物##生物##生物界##真菌##自然##菌类##蔬菜","鲍鱼菇营养丰富，肉质肥厚，风味独特，每100克干品中含有蛋白质7.8克，脂肪2.3克，水分10.2克，多糖类69克，粗纤维5.6克，钙21毫克，磷220毫克，铁3.2毫克，维生素B10.12毫克，B27.09毫克，尼克酸6.7毫克，还含有8种人体必需氨基酸。而非必需氨基酸中谷氨酸，天门冬氨基酸、丙氨酸最多。所以在目前栽培的食用菌中，鲍鱼菇是人们比较理想的菌类食品之一。","中文学名：##别名：##外文名：##界：##亚门：##纲：##目：##科：##属：","鲍鱼菇##台湾平菇##Abalone mushroom.##植物界##担子菌亚门##层菌纲##伞菌目##侧身科##侧耳属"
"调料包","http://www.baike.com/wiki/调料包","http://a1.att.hudong.com/66/79/50200009239445155331790448611_s.jpg","植物##自然##蔬菜","[音：tiáo liào bāo] 方便面调料包一般分为调料粉包、酱包和蔬菜包三种，根据方便面品种和口味的不同，生产调料包使用的原料会有所不同，但共同点是都要选用新鲜的肉或蔬菜。","",""
"鹅肠草","http://www.baike.com/wiki/鹅肠草","http://a0.att.hudong.com/07/97/50200009239445155800977194228_s.jpg","","鹅肠草，繁缕，石竹科。越年生草本。茎枝细弱，下部平卧，生有一纵列柔毛。叶对生，卵形，基部圆形。二歧聚伞花序顶生。花白色，雄蕊3~5枚。中国中部和南部各省均有分布，多生于阴湿的耕地上，或麦垄、豆畦间。小草叶嫩，茎细长蔓延，嫩草作菜蔬，鲜嫩甘脆，但3月以后渐老。本品的近似种牛繁缕茎叶较大，也可作菜，药性功能大致相近。春季采收，晒干备用。","中文名：##中文学名：##别名：##界：##族：##门：##纲：##亚纲：##目：##科：##亚科：##属：##种：##分布区域：##特征：##分布：","鹅肠草[石竹目石竹科植物]##鹅肠草##鹅肠菜##植物界##繁缕亚族##被子植物门##双子叶植物纲##石竹亚纲##石竹目##石竹科##繁缕亚科##鹅肠菜属##鹅肠草##中国东南沿海均有分布，浙江、台湾、福建、广东沿海较多。##茎枝细弱##生于阴湿的耕地"
"富贵菜","http://www.baike.com/wiki/富贵菜","http://a0.att.hudong.com/24/86/50200009239445155743866300446_s.jpg","植物##自然##蔬菜##野菜","富贵菜别名百子菜、神仙菜等，菊科三七草属多年生宿根草本植物。分布在广东、海南、福建、四川等地。食用地上部嫩梢叶，可以凉拌、炒食或作汤。","中文学名：##别名：##外文名：##界：##科：##属：##分布区域：##体征：","富贵菜##百子菜 神仙菜##Rich dishes##植物界##菊科##三七草属##分布在广东、海南、福建、四川等地##株高30～40厘米，直根系，主根肉质，侧根多"
"番茄炭疽病","http://www.baike.com/wiki/番茄炭疽病","http://a3.att.hudong.com/66/83/50200009239445155331835537901_s.jpg","植物##自然##蔬菜","番茄炭疽病是番茄一种较常见的病害，炭疽病病菌在果实着色前侵染，潜伏到着色以后发病，初生透明小斑点，而后病斑逐渐扩展并变成黑色，稍凹陷，上面着生黑色小点，在潮湿条件下病部还会分泌红色黏液，最后果实腐烂脱落。在生长中后期和采收后的贮运销售期间亦可引起果实腐烂，造成损失。","",""
"骨牌蕨","http://www.baike.com/wiki/骨牌蕨","http://a4.att.hudong.com/48/70/50200009239445155382709240350_s.jpg","","骨牌蕨（拉丁学名：Lepidogrammitis rostrata (Bedd.) Ching）为水龙骨科骨牌蕨属植株。高约10厘米。根状茎细长横走，粗约1毫米，绿色，被鳞片；鳞片钻状披针形，边缘有细齿。孢子囊群圆形，通常位于叶片最宽处以上，在主脉两侧各成一行，略靠近主脉，幼时被盾状隔丝覆盖。产浙江、广东、海南、广西、贵州和云南。附生林下树干上或岩石上，海拔240-1700米。","中文学名：##别名：##拉丁学名：##二名法：##界：##门：##亚门：##纲：##亚纲：##目：##科：##亚科：##属：##种：##分布区域：##体征：##生长环境：","骨牌蕨##上树咳、瓜核草、骨牌草##Lepidogrammitis rostrata (Bedd.) Ching##Lepidogrammitis rostrata##植物界##真蕨植物门（Pteridophyta）##真蕨亚门##蕨纲 Filicopsida##薄囊蕨亚纲 Leptosporangiatidae##真蕨目 Eufilicales##水龙骨科 POLYPODIACEAE##瓦韦亚科 SubFam. Lepisorioideae##骨牌蕨属##骨牌蕨##浙江、广东、海南、广西、贵州和云南##植株高约10厘米##温暖湿润散射光环境忌讳光线直射"
"高山椒","http://www.baike.com/wiki/高山椒","http://a1.att.hudong.com/33/21/20300023477105132246215550424_s.jpg","植物##生物##自然##蔬菜","名字起源于它原始的种植地——Puebla Hidalgo州。及其生长在高原及山脊上故得名高山椒。","中文学名：##界：##门：","高山椒##植物界##被子植物门"
"高桩红皮洋葱","http://www.baike.com/wiki/高桩红皮洋葱","http://a4.att.hudong.com/43/13/20300023477105132246130590847_s.jpg","植物##自然##蔬菜","高桩红皮洋葱是陕西省农业科学院蔬菜研究所从西安红皮洋葱中选育而成的。植株生长健壮，管状叶深绿色，有蜡粉。","中文学名：##界：##门：##纲：##目：##科：##属：","高桩红皮洋葱##植物界##被子植物门##单子叶植物纲##百合目##百合科##葱属"
"高雄姜","http://www.baike.com/wiki/高雄姜","//www.huimg.cn/entry/images/summary_default270x233.png","单子叶植物纲##姜亚纲##姜属##姜目##姜科##生物##种子植物门##自然##蔬菜##被子植物亚门","高雄姜/高雄姜 编辑          基本内容种中文名：高雄姜 　　 种拉丁名：Zingiber koshunensis Hayata ex Moo 　 科中文名：姜科 　 科拉丁名：Zingiberaceae 　 属中文名：姜属　　 属拉丁名：Zingiber 　 中国植物志：16(2):140 　　　 描述株高0.5-1.5米；根茎肥厚，块状，粗1-3厘米，有块根。叶片长圆状披针形或披针形，长25-34厘米，宽5-9厘米，顶端渐尖，基部圆楔形至楔形，叶面密被紫褐色腺点，叶背疏被贴伏的长柔毛和紫褐色腺点；叶柄短，长1-4毫米；叶舌膜质，长2-6毫米，顶端微凹，具微毛。穗状花序倒卵形，长4-8厘米，宽2-4厘米，有花达30余朵；总花梗长2.5-20厘米，柔弱；苞片红色或紫色，稀绿色，长圆状披针形，长4-5 厘米，宽1-1.5厘米，外疏被柔毛；花萼长0.9-1.8厘米，外疏被伏毛；花冠管长约4.5厘米，无毛，裂片线形，长3.5-4厘米，宽5毫米，外面疏被伏毛，顶端红色；唇瓣全长3厘米，淡黄色，中裂片长圆形，长约2厘米，宽约7毫米，顶端2齿裂，稀全缘，侧裂片近长圆形，长约1厘米，宽约5毫米；花药长1.4厘米，附属体长1.8厘米，红色；子房密被长伏毛，长5毫米。蒴果卵形，具三钝棱，长3-4厘米，宽1-1.5厘米，被毛；种子红色，外被白色假种皮。花期：9-10月；果期：10-11月。","中文学名：##：##界：##纲：##亚纲：##目：##科：##属：","高雄姜##Zingiber koshunensis Hayata ex Moo##植物界##单子叶植物纲##姜亚纲##姜目##姜科##姜属"
"高犹它芹菜","http://www.baike.com/wiki/高犹它芹菜","http://a2.att.hudong.com/81/16/20300023477105132246168790743_s.jpg","植物##生物##自然##蔬菜","中国农科院蔬菜花卉研究所由国外引入经本所试种选出的优良品种。","中文学名：##界：##门：##纲：##目：##科：","高犹它芹菜##植物界##被子植物##单子叶植物##禾本目##禾本科"
"高钙菜","http://www.baike.com/wiki/高钙菜","http://a0.att.hudong.com/53/46/50200014992522154402461894836_s.jpg","农业##蔬菜","高钙菜又名高钙养心菜、养心草、费菜（Sedum aizoon L.）、土三七等，多年生草本植物，全草药用。高钙菜叶片宽厚翠绿，茎杆嫩黄呈节状，酷似笋尖，成熟时开艳丽的黄花。高钙菜可凉拌、热炒、炖菜、烧汤、涮火锅和泡茶等鲜用，食用时口感清香嫩滑。又可全株晒干入药。高钙菜极耐严寒，－30℃可安全越冬，零上5℃即可生长。高钙菜在山东省郓城县武安镇特种蔬菜发展基地种植多年栽培生长过程中未发现病害，不需要喷药治虫，瘠薄的土地照样生长旺盛，杜绝了化肥污染，是纯粹的无公害绿色蔬菜。","中文学名：##别名：##二名法：##界：##门：##纲：","高钙菜##土三七、四季还阳##Sedum aizoon##植物界##被子植物门##双子叶植物纲 目蔷薇目"
"红皮南瓜","http://www.baike.com/wiki/红皮南瓜","http://a4.att.hudong.com/57/33/50200009239445155313333215582_s.jpg","植物##自然##蔬菜","红皮南瓜，早生，容易结果，耐白粉病力强，喜冷凉气候不耐热。一般在16—19节着生第一雌花。以后每隔4～5节着生1雌花。果实通常厚扁球形或梨形，纵径19cm，横径19～20cm，重约1.2～2.0kg，果皮金红色鲜艳夺目，但日照不足时容易发生绿斑。肉厚，橙色艳丽，肉质粉质香甜，味道鲜美。雌花开花后约45～55天可采收，愈晚采收，肉质愈粉质而甜，贮藏力强，且风味不易变坏。生长适温20～30℃，耐旱。","",""
"豆芽菜[菜名]","http://www.baike.com/wiki/豆芽菜[菜名]","http://a0.att.hudong.com/74/60/20300543155789144583609457641_s.jpg","蔬菜##食品","豆芽菜包括黄豆芽、绿豆芽、小豆芽等，又称如意菜。食用豆芽始于宋朝，豆芽与笋、菌并列为素食鲜味三霸。豆芽含有丰富的维生素C、维生素E、叶绿素等营养成份，具有养颜预防肿瘤的功效。豆芽菜是黄豆芽、绿豆芽、黑豆芽和小豆芽的总称，是中国传统的菜肴。明朝李时珍在《本草纲目》中指出：惟此豆芽白美独异，食后清心养身。古人赞誉它是“冰肌玉质”、“金芽寸长”、“白龙之须”，豆芽的样子又像一把如意，所以人们又称它为如意菜。豆芽是冬天的一种常见食品。虽然现在的蔬菜大棚技术十分发达，但在寒冷的冬季，蔬菜的种类仍然有所减少，而豆芽却是此时的一道时令美味，不仅营养丰富，甚至还能治疗一些常见病。","中文名：##主要食材：##分类：##口味：##分类：","豆芽菜##豆芽菜(200克)##凉菜##爽口##黄豆芽、绿豆芽、小豆芽等"
"茴香[茴香菜]","http://www.baike.com/wiki/茴香[茴香菜]","http://a0.att.hudong.com/45/66/20300542702710141274667912006_s.jpg","植物##茴香属##蔬菜","茴香菜又原名小怀香，又称香丝菜、小茴香、茴香子、谷香（四川、贵州)丶浑香，嫩叶作菜蔬，是小茴香的茎部，为伞形科植物茴香的干燥成熟果实。始载于唐本草。苏颂说，北人呼为茴香，声相近为怀香。陶弘景谓：煮臭肉，下少许，无臭气，臭酱入末亦香，故曰茴香。李时珍说，俚俗多怀衿衽咀嚼，恐怀香之名，或以此也。果实（小茴香）作香料用，亦供药用，根、叶、全草也均可入药。茴香菜熟食或泡酒饮服，可行气、散寒、止痛。茴香苗叶生捣取汁饮或外敷，可治恶毒痈肿。","中文学名：##别名：##外文名：##拉丁学名：##界：##族：##门：##纲：##亚纲：##目：##科：##亚科：##属：##种：##分布区域：##花语：","茴香##小怀香、小茴香、茴香子、谷香##Fennel##Foeniculum vulgare##植物界##阿米芹族、西风芹亚族##被子植物门Angiospermae##双子叶植物纲Dicotyledoneae##蔷薇亚纲(Rosidae)##伞形目(Apiales，Umbellales)##伞形科(Umbelliferae)##芹亚科(Apioideae Drude)##茴香属(Foeniculum Mill.)##茴香##欧洲、地中海沿岸、我国各地均产##才色兼备（Wit and Beauty）"
"黄灯笼椒","http://www.baike.com/wiki/黄灯笼椒","http://a4.att.hudong.com/61/92/50200009239445155793928218322_s.jpg","植物##生物##自然##蔬菜","黄灯笼椒为海南独有的辣椒。黄灯笼椒又名黄帝椒、黄辣椒，为海南独有。","中文学名：##别名：##界：##族：##门：##纲：##亚纲：##目：##科：##属：##种：##分布区域：##性情：##体征：##：##出口地区：","黄灯笼椒##黄帝椒、黄辣椒##植物界##茄族、茄亚族##被子植物门##双子叶植物纲##菊亚纲##茄目##茄科##辣椒属##黄灯笼椒##海南岛东南、西南的沿海区域##生长势强##叶浅绿色至深绿色，叶表无毛。花梗和花萼间存在收缩，每节花梗数为3至多朵，最多的可达20朵以上，花朵比##加工辣椒酱和提取辣椒素##美国和欧洲"
"黄瓜留种","http://www.baike.com/wiki/黄瓜留种","http://a4.att.hudong.com/87/21/20300543547268144682210323587_s.jpg","植物##自然##蔬菜","黄瓜植株上不同部位所留种瓜后代早熟性各不相同。第2个和第3个瓜的早熟性不如第1个瓜，但结第1个瓜时气温低，往往授粉不好，种子小而少，要进行人工授粉来提高种子的数量和质量。第2个瓜和第3个瓜的种子既饱满又多，因此，以早熟为选种目标应留第1个瓜做种，一般大田用种可选留第2个或第3个瓜做种。","中文学名：##界：##门：##纲：##目：","黄瓜留种##植物界##被子植物门##双子叶植物纲##葫芦目"
"黑优1号","http://www.baike.com/wiki/黑优1号","http://a4.att.hudong.com/03/83/20300000237086143329839198404_s.jpg","农业##植物##生物##自然##蔬菜","华南是青皮冬瓜主要产区，其产品已销往全国各大、中城市，还有部分加工、出口。青皮冬瓜主栽品种多是农家种，难以满足生产上对抗病、优质品种更新换代的需要。为此我们从1998年开始广泛征集青皮冬瓜种质资源，开展品质分析及抗性筛选，以抗病、瓜形美观的B48-2．14为母本，以皮色浓黑、优质的B45一l一3—1为父本(分别来自于广东连州市和英德市的农家品种)配组选育出抗病、优质的青皮冬瓜新品种‘黑优1号’，2006年5月通过广东省农作物品种审定委员会审定。","中文学名：##界：##门：##纲：##目：##科：","黑优1号##植物界##被子植物门##双子叶植物纲##葫芦目##葫芦科"
"黄瓜籽粉","http://www.baike.com/wiki/黄瓜籽粉","http://a2.att.hudong.com/78/00/50200009239445155385009010905_s.jpg","植物##生命##营养##蔬菜","黄瓜，也称胡瓜、青瓜，属葫芦科植物。广泛分布于中国各地，并且为主要的温室产品之一。黄瓜是由西汉时期张骞出使西域带回中原的，称为胡瓜，五胡十六国时后赵皇帝石勒忌讳“胡”字，汉臣襄国郡守樊坦将其改为“黄瓜”。黄瓜的茎上覆有毛，富含汁液，叶片的外观有3-5枚裂片，覆有绒毛。把黄瓜籽炒香，磨成末，筛去皮，吃其末。若加上芝麻籽，生菜籽，效果更好。","中文学名：##别名：##二名法：##界：##门：##纲：##亚纲：##目：##科：##属：##分布区域：","黄瓜##胡瓜、刺瓜、王瓜##Cucumisativus##植物界##被子植物门##双子叶植物纲，又称木兰纲##五桠果亚纲##堇菜目##葫芦科##黄瓜属##不限，除寒冷地带"
"黄芽白菜","http://www.baike.com/wiki/黄芽白菜","http://a2.att.hudong.com/37/49/50200009239445155331493012985_s.jpg","中药##养生##植物##植物药##生活##生物##自然##蔬菜","黄芽白菜，为十字花科植物白菜的叶球。二年生草本植物，高达1米。基生叶倒卵状长椭圆形至广倒卵形，长30～60厘米，薄而多脉，边缘波状。花期春、夏。河北、山东、江苏、浙江等地均有栽培。","中文学名：##别名：##界：##族：##门：##纲：##亚纲：##目：##科：##属：##种：","黄芽白菜##黄矮菜、花交菜(《戒庵漫笔》)，大白菜、结球白菜(《广州植物志》)。##植物界##芸苔族(Trib. Brassiceae Hayek)##被子植物门(Magnoliophyta)##双子叶植物纲(Magnoliopsida)，又称木兰纲。##五桠果亚纲(Dilleniidae)##白花菜目(Capparales) ，也有资料归属于十字花目(Brassicales)##十字花科(Brassicaceae)##芸苔属(Brassica L.)##黄芽白菜"
"黑心乌","http://www.baike.com/wiki/黑心乌","","植物##生物##自然##蔬菜","植株半塌地，株高15厘米左右，开展度32厘米，叶片倒卵形，浓绿色，又泡头皱褶，叶柄白色，单株重700克，生长期60—90天，耐寒性强，产量高。本品种系安徽淮南特产，早熟、高产、耐寒、抗病。株高20厘米，叶肥厚卵圆状，叶面呈泡状皱褶。","中文学名：##界：##门：##纲：##目：##科：","黑心乌##植物界##被子植物##单子叶植物##禾本##禾本"
"黑熊卖白菜","http://www.baike.com/wiki/黑熊卖白菜","http://a1.att.hudong.com/52/01/01300000631262130439011277934_s.jpg","生活##社会##营销策划##蔬菜","在浙江温岭街头出现了一只特别的黑熊，它是一名“优秀的推销员”，正帮着当地一名老农“推销”滞留在家的2万斤大白菜。黑熊号召力果然不一般，一出场，大白菜就遭到了市民的哄抢。2011年，不少地方的蔬菜丰收并因此陷入滞销。台州农业部门人员表示，在政府部门积极协助菜农销售的同时，农户也不仿开动脑筋各出奇招，拼智慧，卖白菜。","",""
"黑珍珠茄子","http://www.baike.com/wiki/黑珍珠茄子","http://a2.att.hudong.com/02/09/50200009239445155331098457166_s.jpg","植物##自然##蔬菜","果实长条形，果长30厘米左右，果径约3-4厘米。果皮亮紫黑色，着色好，有光泽，商品性佳。果皮不易褪色，生长后期也能采收较好的商品。","",""
"黄瓜化瓜","http://www.baike.com/wiki/黄瓜化瓜","//www.huimg.cn/entry/images/summary_default270x233.png","农业##蔬菜","（2）高温引起化瓜： （3）连续阴天、低温引起化瓜： （10）病虫害引起化瓜：","",""
"姜柄瓜","http://www.baike.com/wiki/姜柄瓜","http://a0.att.hudong.com/37/76/50200009239445155062763786725_s.jpg","植物##自然##蔬菜","姜柄瓜是云南的一个地方优良南瓜品种，丰产性好，抗病力强、适应性强，品质好，面甜适中，酥嫩爽口，风味独特，价格稳定，栽培效益好，深受广大菜农和消费者的欢迎，是滇中地区栽培面积最大的南瓜品种。育苗方法营养钵育苗，这可以减少大田的管理成本。姜柄瓜对土壤要求不严格，但以肥沃、中性或微酸性沙壤土为好。栽培时应注意以下四点，一、水肥管理；二、中耕除草；三、压蔓和整枝；四、人工授粉。姜柄瓜抗病虫能力强，病虫害相对较少。主要的病害有白粉病和霜霉病，虫害主要是蚜虫。","",""
"净菜","http://www.baike.com/wiki/净菜","http://a3.att.hudong.com/44/49/20300543863594154138492642601_s.jpg","植物##自然##蔬菜","净菜也称新鲜消毒蔬菜，即将新采摘的蔬菜经过整理（如去掉不可食部分、切分等）、洗涤、消毒等加工操作，在无菌环境中，真空包装而制成的一种产品。","中文名：##别称：##防腐剂：##特点：","净菜##新鲜消毒蔬菜##否##方便，卫生，绿色"
